1.000000E+00,4.596977E-01
7.503639E-01,1.892307E-02
7.400878E-01,1.678453E-03
7.391763E-01,1.526307E-04
7.390934E-01,1.390998E-05
7.390859E-01,1.267936E-06
7.390852E-01,1.155783E-07
7.390851E-01,1.053552E-08
7.390851E-01,9.603632E-10
7.390851E-01,8.754175E-11
7.390851E-01,7.979839E-12
7.390851E-01,7.273071E-13
