1.500000E+00,-1.250000E-01
1.666667E+00,-3.703704E-02
1.716049E+00,-2.289436E-02
1.746575E+00,-1.627599E-02
1.831050E+00,-4.822515E-03
1.856080E+00,-2.981026E-03
1.871552E+00,-2.119262E-03
1.914368E+00,-6.279296E-04
1.927054E+00,-3.881532E-04
1.934896E+00,-2.759447E-04
1.956597E+00,-8.176140E-05
1.963027E+00,-5.054062E-05
1.967002E+00,-3.593019E-05
1.978001E+00,-1.064598E-05
1.981260E+00,-6.580788E-06
1.983275E+00,-4.678394E-06
1.988850E+00,-1.386191E-06
1.990502E+00,-8.568707E-07
1.991523E+00,-6.091640E-07
1.994349E+00,-1.804930E-07
1.995186E+00,-1.115713E-07
1.995703E+00,-7.931797E-08
1.997136E+00,-2.350162E-08
1.997560E+00,-1.452747E-08
1.997822E+00,-1.032783E-08
1.998548E+00,-3.060097E-09
1.998763E+00,-1.891592E-09
1.998896E+00,-1.344765E-09
1.999264E+00,-3.984488E-10
1.999373E+00,-2.463002E-10
1.999441E+00,-1.750990E-10
1.999627E+00,-5.188118E-11
1.999682E+00,-3.207023E-11
1.999716E+00,-2.279927E-11
1.999811E+00,-6.755341E-12
1.999839E+00,-4.175798E-12
1.999856E+00,-2.968646E-12
1.999904E+00,-8.795988E-13
