1.000000E+01,1.030000E+02
4.850000E+00,2.652250E+01
3.523875E+00,1.541770E+01
2.752990E+00,1.057896E+01
8.316330E-01,3.691614E+00
1.611596E-01,3.025972E+00
-3.884196E-01,3.150870E+00
3.667593E+00,1.645124E+01
2.484475E+01,6.202614E+02
8.232873E+02,6.778050E+05
4.116418E+02,1.694520E+05
3.087300E+02,9.531721E+04
2.508418E+02,6.292462E+04
1.254149E+02,1.573190E+04
9.405671E+01,8.849665E+03
7.641678E+01,5.842524E+03
3.818876E+01,1.461381E+03
2.862685E+01,8.224963E+02
2.324520E+01,5.433393E+02
1.155807E+01,1.365890E+02
8.620066E+00,7.730553E+01
6.957238E+00,5.140316E+01
3.263016E+00,1.364727E+01
2.282219E+00,8.208525E+00
1.692292E+00,5.863853E+00
-4.022560E-02,3.001618E+00
-9.270754E-01,3.859469E+00
-2.067383E+00,7.274074E+00
-3.081369E-01,3.094948E+00
4.403813E-01,3.193936E+00
1.212840E+00,4.470980E+00
-6.303469E-01,3.397337E+00
-2.030918E+00,7.124629E+00
-4.968086E+00,2.768188E+01
-2.182116E+00,7.761630E+00
-1.400967E+00,4.962709E+00
-9.015082E-01,3.812717E+00
1.213124E+00,4.471670E+00
3.693229E+00,1.663994E+01
1.292218E+01,1.699826E+02
6.345008E+00,4.325913E+01
4.671175E+00,2.481988E+01
3.710815E+00,1.677015E+01
1.451184E+00,5.105934E+00
7.632037E-01,3.582480E+00
2.804958E-01,3.078678E+00
-5.207426E+00,3.011729E+01
-5.889325E+01,3.471415E+03
-6.246891E+03,3.902366E+07
-3.123445E+03,9.755915E+06
-2.342584E+03,5.487703E+06
-1.903349E+03,3.622741E+06
-9.516739E+02,9.056861E+05
-7.137548E+02,5.094489E+05
-5.799252E+02,3.363162E+05
-2.899600E+02,8.407981E+04
-2.174681E+02,4.729536E+04
-1.766909E+02,3.122269E+04
-8.833699E+01,7.806423E+03
-6.624637E+01,4.391582E+03
-5.381907E+01,2.899493E+03
-2.688167E+01,7.256240E+02
-2.014034E+01,4.086333E+02
-1.634398E+01,2.701256E+02
-8.080212E+00,6.828983E+01
-5.991069E+00,3.889291E+01
-4.801245E+00,2.605195E+01
-2.088204E+00,7.360594E+00
-1.321674E+00,4.746822E+00
-8.273415E-01,3.684494E+00
1.399365E+00,4.958223E+00
4.395845E+00,2.232345E+01
1.788692E+01,3.229419E+02
8.859600E+00,8.149251E+01
6.581608E+00,4.631756E+01
5.286875E+00,3.095105E+01
2.359716E+00,8.568260E+00
1.549383E+00,5.400588E+00
1.038629E+00,4.078750E+00
-9.248975E-01,3.855435E+00
-2.780919E+00,1.073351E+01
-7.948074E+00,6.617188E+01
-3.785312E+00,1.732859E+01
-2.695200E+00,1.026410E+01
-2.049502E+00,7.200460E+00
-2.928662E-01,3.085771E+00
4.599435E-01,3.211548E+00
1.243438E+00,4.546138E+00
-5.846136E-01,3.341773E+00
-1.928377E+00,6.718637E+00
-4.630014E+00,2.443703E+01
-1.991034E+00,6.964216E+00
-1.238961E+00,4.535024E+00
-7.492191E-01,3.561329E+00
1.627475E+00,5.648675E+00
5.397184E+00,3.212959E+01
2.683924E+01,7.233448E+02
1.336373E+01,1.815893E+02
9.980824E+00,1.026169E+02
8.069130E+00,6.811086E+01
3.848671E+00,1.781227E+01
2.744942E+00,1.053471E+01
2.092164E+00,7.377148E+00
3.291207E-01,3.108320E+00
-4.137277E-01,3.171171E+00
-1.171596E+00,4.372638E+00
6.945062E-01,3.482339E+00
2.180658E+00,7.755267E+00
5.490359E+00,3.314404E+01
2.471973E+00,9.110651E+00
1.642278E+00,5.697076E+00
1.123452E+00,4.262145E+00
-7.734442E-01,3.598216E+00
-2.374855E+00,8.639935E+00
-6.220116E+00,4.168984E+01
-2.868905E+00,1.123062E+01
-1.966139E+00,6.865703E+00
-1.414244E+00,5.000086E+00
3.535152E-01,3.124973E+00
1.458336E+00,5.126744E+00
3.270875E+00,1.369862E+01
1.176844E+00,4.384963E+00
5.065402E-01,3.256583E+00
8.724894E-03,3.000076E+00
-1.719175E+02,2.955863E+04
-1.694097E+06,2.869964E+12
-1.644699E+14,2.705034E+28
-8.223493E+13,6.762584E+27
-6.167620E+13,3.803954E+27
-5.011191E+13,2.511204E+27
-2.505596E+13,6.278009E+26
-1.879197E+13,3.531380E+26
-1.526847E+13,2.331263E+26
-7.634237E+12,5.828157E+25
-5.725678E+12,3.278338E+25
-4.652113E+12,2.164216E+25
-2.326056E+12,5.410539E+24
-1.744542E+12,3.043428E+24
-1.417441E+12,2.009138E+24
-7.087203E+11,5.022845E+23
-5.315403E+11,2.825350E+23
-4.318765E+11,1.865173E+23
-2.159382E+11,4.662932E+22
-1.619537E+11,2.622899E+22
-1.315874E+11,1.731523E+22
-6.579368E+10,4.328808E+21
-4.934526E+10,2.434955E+21
-4.009302E+10,1.607450E+21
-2.004651E+10,4.018626E+20
-1.503488E+10,2.260477E+20
-1.221584E+10,1.492268E+20
-6.107921E+09,3.730670E+19
-4.580941E+09,2.098502E+19
-3.722015E+09,1.385339E+19
-1.861007E+09,3.463348E+18
-1.395755E+09,1.948133E+18
-1.134051E+09,1.286072E+18
-5.670257E+08,3.215181E+17
-4.252693E+08,1.808539E+17
-3.455313E+08,1.193919E+17
-1.727656E+08,2.984796E+16
-1.295742E+08,1.678948E+16
-1.052791E+08,1.108368E+16
-5.263953E+07,2.770920E+15
-3.947965E+07,1.558643E+15
-3.207721E+07,1.028948E+15
-1.603861E+07,2.572369E+14
-1.202895E+07,1.446958E+14
-9.773526E+06,9.552181E+13
-4.886763E+06,2.388045E+13
-3.665072E+06,1.343275E+13
-2.977871E+06,8.867717E+12
-1.488936E+06,2.216929E+12
-1.116702E+06,1.247023E+12
-9.073201E+05,8.232298E+11
-4.536601E+05,2.058074E+11
-3.402450E+05,1.157667E+11
-2.764491E+05,7.642410E+10
-1.382245E+05,1.910603E+10
-1.036684E+05,1.074714E+10
-8.423058E+04,7.094791E+09
-4.211529E+04,1.773698E+09
-3.158647E+04,9.977050E+08
-2.566401E+04,6.586412E+08
-1.283200E+04,1.646603E+08
-9.624002E+03,9.262142E+07
-7.819502E+03,6.114461E+07
-3.909751E+03,1.528615E+07
-2.932313E+03,8.598462E+06
-2.382504E+03,5.676329E+06
-1.191251E+03,1.419083E+06
-8.934381E+02,7.982346E+05
-7.259180E+02,5.269599E+05
-3.629569E+02,1.317407E+05
-2.722161E+02,7.410463E+04
-2.211741E+02,4.892100E+04
-1.105803E+02,1.223100E+04
-8.293013E+01,6.880406E+03
-6.737585E+01,4.542506E+03
-3.366566E+01,1.136377E+03
-2.523255E+01,6.396814E+02
-2.048543E+01,4.226530E+02
-1.016949E+01,1.064186E+02
-7.572073E+00,6.033629E+01
-6.099410E+00,4.020280E+01
-2.803780E+00,1.086118E+01
-1.913433E+00,6.661225E+00
-1.367378E+00,4.869722E+00
4.133011E-01,3.170818E+00
1.572753E+00,5.473552E+00
3.574230E+00,1.577512E+01
1.367444E+00,4.869904E+00
6.861923E-01,3.470860E+00
2.006529E-01,3.040262E+00
-7.375271E+00,5.739462E+01
-1.503950E+02,2.262164E+04
-5.652049E+04,3.194566E+09
-2.826024E+04,7.986414E+08
-2.119518E+04,4.492358E+08
-1.722109E+04,2.965658E+08
-8.610543E+03,7.414146E+07
-6.457907E+03,4.170457E+07
-5.247050E+03,2.753153E+07
-2.623525E+03,6.882884E+06
-1.967643E+03,3.871623E+06
-1.598710E+03,2.555876E+06
-7.993540E+02,6.389698E+05
-5.995148E+02,3.594210E+05
-4.871051E+02,2.372744E+05
-2.435495E+02,5.931934E+04
-1.826598E+02,3.336760E+04
-1.484089E+02,2.202819E+04
-7.419433E+01,5.507798E+03
-5.563816E+01,3.098605E+03
-4.519874E+01,2.045926E+03
-2.256618E+01,5.122327E+02
-1.689974E+01,2.886011E+02
-1.370716E+01,1.908862E+02
-6.744147E+00,4.848352E+01
-4.975600E+00,2.775659E+01
-3.963114E+00,1.870627E+01
-1.603067E+00,5.569823E+00
-9.003590E-01,3.810646E+00
-4.195949E-01,3.176060E+00
3.365080E+00,1.432376E+01
2.043364E+01,4.205336E+02
5.215523E+02,2.720198E+05
2.607733E+02,6.800570E+04
1.955778E+02,3.825368E+04
1.589049E+02,2.525377E+04
7.944301E+01,6.314191E+03
5.957518E+01,3.552202E+03
4.839804E+01,2.345371E+03
2.416803E+01,5.870936E+02
1.810277E+01,3.307102E+02
1.468620E+01,2.186845E+02
7.240964E+00,5.543156E+01
5.353766E+00,3.166281E+01
4.275788E+00,2.128236E+01
1.787081E+00,6.193659E+00
1.062810E+00,4.129565E+00
5.799089E-01,3.336294E+00
-2.296659E+00,8.274641E+00
-9.431091E+00,9.194547E+01
-8.870688E+01,7.871910E+03
-4.433653E+01,1.968728E+03
-3.323971E+01,1.107879E+03
-2.699511E+01,7.317359E+02
-1.344199E+01,1.836871E+02
-1.003976E+01,1.037968E+02
-8.117250E+00,6.888974E+01
-3.873833E+00,1.800658E+01
-2.764678E+00,1.064344E+01
-2.109071E+00,7.448181E+00
-3.433221E-01,3.117870E+00
3.958351E-01,3.156685E+00
1.144194E+00,4.309180E+00
-7.388691E-01,3.545928E+00
-2.288400E+00,8.236773E+00
-5.887777E+00,3.766591E+01
-2.689123E+00,1.023138E+01
-1.820257E+00,6.313334E+00
-1.284118E+00,4.648958E+00
5.260585E-01,3.276738E+00
1.801930E+00,6.246951E+00
4.234320E+00,2.092947E+01
1.762912E+00,6.107859E+00
1.041680E+00,4.085096E+00
5.593003E-01,3.312817E+00
-2.402272E+00,8.770911E+00
-1.024324E+01,1.079240E+02
-1.067245E+02,1.139311E+04
-5.334817E+01,2.849028E+03
-4.000059E+01,1.603047E+03
-3.249037E+01,1.058624E+03
-1.619902E+01,2.654082E+02
-1.211461E+01,1.497637E+02
-9.809867E+00,9.923349E+01
-4.752026E+00,2.558175E+01
-3.448148E+00,1.488972E+01
-2.689232E+00,1.023197E+01
-7.868359E-01,3.619111E+00
-1.139467E-01,3.012984E+00
4.462474E-01,3.199137E+00
-3.138240E+00,1.284855E+01
-1.753446E+01,3.104572E+02
-3.653877E+02,1.335111E+05
-1.826897E+02,3.337854E+04
-1.370142E+02,1.877589E+04
-1.113211E+02,1.239539E+04
-5.564707E+01,3.099597E+03
-4.172520E+01,1.743992E+03
-3.389204E+01,1.151670E+03
-1.690176E+01,2.886695E+02
-1.264310E+01,1.628479E+02
-1.024065E+01,1.078708E+02
-4.973848E+00,2.773917E+01
-3.619482E+00,1.610065E+01
-2.833367E+00,1.102797E+01
-8.872783E-01,3.787263E+00
-2.189458E-01,3.047937E+00
3.189190E-01,3.101709E+00
-4.543929E+00,2.364729E+01
-4.161806E+01,1.735063E+03
-2.761843E+03,7.627782E+06
-1.380921E+03,1.906946E+06
-1.035690E+03,1.072658E+06
-8.414981E+02,7.081221E+05
-4.207473E+02,1.770313E+05
-3.155591E+02,9.958056E+04
-2.563905E+02,6.573909E+04
-1.281894E+02,1.643552E+04
-9.613766E+01,9.245450E+03
-7.810765E+01,6.103804E+03
-3.903462E+01,1.526701E+03
-2.926156E+01,8.592388E+02
-2.376121E+01,5.675950E+02
-1.181748E+01,1.426527E+02
-8.815677E+00,8.071616E+01
-7.117191E+00,5.365441E+01
-3.347838E+00,1.420802E+01
-2.349690E+00,8.521044E+00
-1.751066E+00,6.066232E+00
-1.891201E-02,3.000358E+00
8.378111E-01,3.701928E+00
